30000000,-33.9
30200000,-72
30400000,-86.8
30600000,-86.6
30800000,-103.2
31000000,-101.5
31000000,-85.9
31400000,-98.7
31600000,-85.2
31800000,-99.7
32000000,-89.7
32200000,-85.9
32400000,-102.5
32600000,-101.4
32800000,-92.5
33000000,-104.7
33200000,-92.8
33400000,-112.6
33600000,-80
33800000,-98.2
34000000,-80
34200000,-77.8
34400000,-76.2
34600000,-72.5
34800000,-76.2
35000000,-24.2
35200000,-72.1
35400000,-77.3
35600000,-78.7
35800000,-81.8
36000000,-40.3
36200000,-82.8
36400000,-79.4
36600000,-78.7
36800000,-72.2
37000000,-76.6
37200000,-91.8
37400000,-76.1
37600000,-74.8
37800000,-66.6
38000000,-70
38200000,-66.6
38400000,-79.8
38600000,-92
38800000,-77.4
39000000,-81.6
39200000,-98.3
39400000,-70.8
39600000,-73.7
39800000,-89.1
40000000,-36.2
40200000,-86.8
40400000,-74.1
40600000,-81
40800000,-85.5
41000000,-79.1
41000000,-91.4
41400000,-68.8
41600000,-93.3
41800000,-80.6
42000000,-69
42200000,-88.4
42400000,-75
42600000,-74.6
42800000,-77.4
43000000,-80.7
43200000,-31.6
43400000,-62.1
43600000,-90.1
43800000,-80.9
44000000,-78.8
44200000,-80
44400000,-75.9
44600000,-67.4
44800000,-98.1
45000000,-25.4
45200000,-68.8
45400000,-79.8
45600000,-71.2
45800000,-72.5
46000000,-74.9
46200000,-74.3
46400000,-70.9
46600000,-80
46800000,-80.7
47000000,-79.1
47200000,-91.4
47400000,-68.8
47600000,-93.3
47800000,-80.6
48000000,-69
48200000,-88.4
48400000,-90.1
48600000,-80.9
48800000,-78.8
49000000,-80
49200000,-75.9
49400000,-66.6
49600000,-70
49800000,-66.6
50000000,-40.3
50200000,-80
50400000,-45.8
50600000,-72.2
50800000,-76.6
51000000,-91.8
51000000,-76.1
51400000,-74.8
51600000,-66.6
51800000,-70
52000000,-66.6
52200000,-79.8
52400000,-92
52600000,-77.4
52800000,-81.6
53000000,-98.3
53200000,-86.8
53400000,-86.6
53600000,-103.2
53800000,-101.5
54000000,-85.9
54200000,-98.7
54400000,-85.2
54600000,-86.6
54800000,-103.2
55000000,-27.2
55200000,-81
55400000,-85.5
55600000,-79.1
55800000,-91.4
56000000,-68.8
56200000,-93.3
56400000,-80.6
56600000,-69
56800000,-88.4
57000000,-75
57200000,-74.6
57400000,-77.4
57600000,-34.5
57800000,-70.9
58000000,-80
58200000,-80.7
58400000,-79.1
58600000,-91.4
58800000,-68.8
59000000,-93.3
59200000,-76.1
59400000,-74.8
59600000,-66.6
59800000,-80
60000000,-48.7
60200000,-72.5
60400000,-74.9
60600000,-74.3
60800000,-70.9
61000000,-80
61000000,-80.7
61400000,-79.1
61600000,-91.4
61800000,-68.8
62000000,-93.3
62200000,-80.6
62400000,-69
62600000,-88.4
62800000,-90.1
63000000,-80.9
63200000,-78.8
63400000,-80.7
63600000,-79.1
63800000,-91.4
64000000,-68.8
64200000,-90.1
64400000,-80.9
64600000,-78.8
64800000,-41
65000000,-29.7
65200000,-76.6
65400000,-91.8
65600000,-76.1
65800000,-74.8
66000000,-66.6
66200000,-70
66400000,-66.6
66600000,-79.8
66800000,-92
67000000,-77.4
67200000,-81.6
67400000,-68.8
67600000,-93.3
67800000,-80.6
68000000,-69
68200000,-88.4
68400000,-75
68600000,-74.6
68800000,-77.4
69000000,-80.7
69200000,-66.6
69400000,-70
69600000,-66.6
69800000,-79.1
70000000,-53.5
70200000,-75
70400000,-74.6
70600000,-77.4
70800000,-80.7
71000000,-66.6
71000000,-113
71400000,-124
71600000,-119
71800000,-102
72000000,-20
72200000,-74.9
